Language,Query,Weight,Bucket,Comment,Expectation,Parsed,SearchQuality,Rank
he,הדור האחרון,1.00,שם מקור,,https://archive.kbb1.com/he/sources/oIrPpKn2,s|oIrPpKn2|,Regular,4
he,תכונתה של חכמת הנסתר בכללה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/pBOfaadG,s|pBOfaadG|,Good,1
he,חכמת ישראל בערך חכמת חיצוניים,1.00,שם מקור,,https://archive.kbb1.com/he/sources/qcsfyhcb,s|qcsfyhcb|,Good,1
he,תולדות חוכמת הקבלה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/qEIUUafR,s|qEIUUafR|,Good,1
he,ששים ריבוא נשמות,1.00,שם מקור,,https://archive.kbb1.com/he/sources/R1vjNKZU,s|R1vjNKZU|,Unknown,-1
he,שכל הפועל,1.00,שם מקור,,https://archive.kbb1.com/he/sources/R4dCCqrK,s|R4dCCqrK|,Good,1
he,מהות הדת ומטרתה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/SObSZgT9,s|SObSZgT9|,Good,1
he,מצוה אחת,1.00,שם מקור,,https://archive.kbb1.com/he/sources/vGdAkoI5,s|vGdAkoI5|,Good,1
he,ד עולמות,1.00,שם מקור,,https://archive.kbb1.com/he/sources/VvUkgQDO,s|VvUkgQDO|,Unknown,-1
he,מאמר לסיום הזהר,1.00,שם מקור,,https://archive.kbb1.com/he/sources/VyDjtKiN,s|VyDjtKiN|,Good,1
he,עת לעשות,1.00,שם מקור,,https://archive.kbb1.com/he/sources/ww9syE82,s|ww9syE82|,Good,1
he,סוד העיבור,1.00,שם מקור,,https://archive.kbb1.com/he/sources/ZD0zSUIr,s|ZD0zSUIr|,Good,1
he,"עיתון ""האמה""",1.00,שם מקור,,https://archive.kbb1.com/he/sources/Zo6BQz8E,s|Zo6BQz8E|,Good,1
