Query,Language,Weight
" ""שהמה עדיין אינם מסוגלים לתפקיד הזה""",he,1
" ""שהן פרי מעשיו של""",he,1
" ""שהסכימו שיתייחדו לקבוצה אחד""",he,1
" ""שזוהי צורת הבורא""",he,1
" ""שיחה עם נשים""",he,1
" ""שיחות ""דבלין""",he,1
" ""של אגוזים""",he,1
" ""שלבי הסולם מוזיקה""",he,1
" ""שלגברים יש יותר עבודה בקבוצה""",he,1
" ""שלום בית ושלום של""",he,1
" ""שמח אני שנבראתי""",he,1
" ""שמח אני""",he,1
" ""שמיועד לחיבור וגילוי הטוב""",he,1
" ""שנאת חינם בעבודה""",he,1
" ""שנגל""ה""",he,1
" ""שני בתי כנסת""",he,1
" ""שקביעות החסרון""",he,1
" ""שרוצה לתת לחברו""",he,1
" ""שרטוטים""",he,1
" ""שרצון לקבל קופץ""",he,1
" ""תאכל כמה שאתה רוצה""",he,1
" ""תורה זה""",he,1
" ""תחת השפעת הרע וגילוי הרע""",he,1
" ""תיקוני הזוהר""",he,1
" ""תסמונת דאון""",he,1
" ""תפארת יעקב""",he,1
" ""תפילה טרם תפילה""",he,1
" ""תפילת נשים""",he,1
" ""תפילת רבים""",he,1
" ""תצמח נחת רוח למעלה""",he,1
" ""תרומה כספית קבוצה""",he,1
" ""תרומה לקבוצה""",he,1
‏ האנטישמות בעולם,he,1
‏ האנטישמות בעולם‏ שיעור,he,1
_rb_,he,1
"– חוברת לגברים אמיתיים! ""קבלה לעם""",he,1
"– מי שמשתוקק להגיע לבורא ""ישר – אל""",he,1
",akuo ngar",he,1
": ""האומה"",",he,1
. .ט,he,1
.התעוררותה דלתתא,he,1
".ששי גז -חלק 2 ""נפגשים עם קבלה""",he,1
.ת׳ץ,he,1
".תע""ש חלק ה",he,1
"""",he,1
"""אותו דבר גם כלפי ילדים. איך אני בודק אם יש לילד נקודה שבלב או לא? אסור לעשות זאת. אם הילד נמצא בשליטתי, ואני כהורה מחויב לתת לו חינוך, אני חייב לתת לו חינוך ללא הביקורת שלי מה כן ומה לא, אלא לפי מה שאני קובע כחינוך טוב. אם אני קובע שההתפתחות הרוחנית חשובה מכל דבר אחר, אסור לי להגיד, ""אבל לחיים הפרטיים שלנו, לחיים הגשמיים שלנו, יהיה טוב אם אתן לו ללכת ללמוד רק מחשבים"". אסור לי לעשות זאת, כי אז אני לא עושה חשבון נכון, גם כלפַּי וגם כלפי הילד. זאת אומרת, הטוב ביותר שאני חושב, אני חייב להפריש לו. כך כתוב בתורה. ואז יוצא שאתה מחויב לתת לו אותו דבר שבו אתה מחזיק. אתה לא יכול להגיד, אני אעשה ממנו סתם בהמה מתוקנת, שילך לשוק, שתהיה לו באסטה, או שילך להיות רופא ויחיה חיים בהמיים. זה סימן שאתה קוטע מעצמך את העתיד שלך, כי בגשמיות זה ילד, וברוחניות זה הפרצוף הבא שלך, שנקרא ""בן"".",he,1
"""אין אדם מכיר את עצמו אלא מהיפוכו filter_section_sources:",he,1
"""אין דברי תורה מתקיימין אלא במי שממית עצמו עליה"", שפירושו, שממית את עצמיותו, שהכוונה על אהבה עצמית.  משמע מכאן, שהפרט ודעת תורה הם ענין אחד. זאת אומרת, שענינו הוא להגיע לבחינת דביקות, הנקרא השתוות הצורה וביטול אהבה עצמית, אלא כל מגמתו הוא להיבטל אליו יתברך. וכל זמן שהאדם מרגיש, שעדיין שקוע באהבה עצמית, הגם שמקיים תו""מ בכל דקדוקיה, אין הוא יכול לראות עצמו, שהוא שלם בעבודתו, שיגיד, שהיא עבודה שלימה, היות שהוא רואה, שכל מה שהוא עושה, עדיין הוא רוצה שיכנס הכל לרשות עצמו, המכונה דעת בעלי בתים, ולא איכפת לו, שיש לו שתי רשויות. והוא לוקח זה ללב, בזה שיש לו שתי רשויות.",he,1
"""הנה באלו הדברים אגלה לך ליבי",he,1
"""הנה באלו הדברים אגלה לך ליבי filter_section_sources:",he,1
"""הפצה",he,1
"""הקדמה לספר הזוהר"", אותיות ל""ג",he,1
"""הקדמה לספר הזוהר"", עמ' 439, אות כז",he,1
"""הקדמה לספר הזוהר"", עמ' 440, אותיות ל""ג",he,1
"""השפע הוא כמו הים הגדול, יש מי ששואב עם אצבעון, יש מי ששואב עם דלי, וכו'"",",he,1
"""והבורא שבתוך",he,1
"""כתר וחוכמה הן גלגלתא ועינים שלמעלה מאח""פ media_language:he",he,1
"""לעשות מה",he,1
"""מי עשה לי נס מקום זה""בעבודה",he,1
"""עץ חיים",he,1
"""פתיחה לחכמת הקבלה"", אות א'",he,1
"„שנגל""ה""",he,1
"(בעל הסולם. שמעתי. קע""ב. ""ענין המניעות ו",he,1
"(בעל הסולם. שמעתי. קע""ב. ""ענין המניעות ו filter_section_sources:",he,1
"(ברכות נח ע""ב). ""כשם שפרצופיהם שונים כך דעותיהם שונות""",he,1
"(עיין תע""ס חלק ט""ז, דף א'תתק""ל)",he,1
"(רב""ש - ב'. מאמר 13 בעבודה"" ""מהו ""לחם רע עין""",he,1
")מהו, שהקב""ה שונא את הגופים, בעבודה",he,1
"[,",he,1
"*המלצה להורים היום, לפתוח וכמה שיותר מהר ספרי קבלה, ולא לעצמם, אם הם לא מבינים בזה ולא רוצים להבין ולא מרגישים שיש להם שם משהו, אלא כדי להציל את הילדים שלהם, לפתוח ספרי הקבלה. אין לנו אף שיטה שיכולה לעזור לנו לשנות את האדם ולעשות סביבה כזאת לו שהיא באמת תהיה ידידותית לחיים, להמשיך את הדור, להמשיך את החיים, אין לנו ברירה, לכן חכמת הקבלה מתגלה לדור הזה, לכן כבר מיליונים של אנשים בכל האנושות מרגישים שיש בזה מין גלגל הצלה. ובאמת בחוכמת הקבלה כבר יש לנו היום הכנה להביא את התרופה הנכונה לדור הצעיר. בואו נתחיל להשתמש בה, זה מה שאני ממליץ ומאחל לכל ההורים.* 6.5.07",he,1
/-,he,1
\,he,1
\],he,1
#אהבה,he,1
#גבר,he,1
#גבר #ויתור,he,1
"+ מחבלים ""מעל החיים""",he,1
"+ ערבים ""מעל החיים""",he,1
×××©×,he,1
0,he,1
0........................................................................................00000000000000000000.,he,1
00מאמר השלום רק בהתפשטות חוכמת הקבלה,he,1
02.08 2019,he,1
07.07.19,he,1
09.06.2013 חיים חדשים,he,1
1.4.19,he,1
1.4.19 שיעורים,he,1
1.7.2018,he,1
10 אוקטובר 2003,he,1
10 למאי,he,1
10 למאי2019,he,1
10 ספירות בעובי,he,1
10.12.2017,he,1
10.3.19,he,1
100,he,1
1000,he,1
1006,he,1
1007,he,1
1011,he,1
1020,he,1
1024,he,1
1026,he,1
103,he,1
1030,he,1
1032,he,1
1033,he,1
1035,he,1
1045,he,1
1047,he,1
1050,he,1
1082,he,1
1083,he,1
1084,he,1
10843,he,1
1085,he,1
1087,he,1
1088,he,1
1091,he,1
10921,he,1
11 מרץ,he,1
11111111111111111111,he,1
1117,he,1
1119,he,1
1123,he,1
1124,he,1
1126,he,1
1129,he,1
1129 משברים בחיים,he,1
1134,he,1
1154,he,1
12 אוגוסט שיעור,he,1
12 אוגוסט שיעור 2019,he,1
12 במאי 1018שיעור,he,1
12 במאי2019שיעור,he,1
12 מאי 2019,he,1
12 מתנות עליונות,he,1
12.04,he,1
12.04.19,he,1
12.3,he,1
124,he,1
127,he,1
128.רוממו ה' אלוקינו,he,1
129,he,1
13.05.2005,he,1
134,he,1
14 אוק׳ 2010,he,1
15 03 2018,he,1
15 אוג 2019,he,1
15 אוג' 2019,he,1
15 אוגוסט 2019,he,1
15 ינואר,he,1
15 מרץ 2018,he,1
15 מרץ 2018 10:00,he,1
15.03.19,he,1
15.03.2018,he,1
15.06,he,1
15.11.204,he,1
15.6,he,1
152,he,1
153,he,1
155,he,1
16 1988,he,1
16 7 19,he,1
16 באפריל,he,1
16.08.2019,he,1
16.6.2019,he,1
16.6.2019 שיעור נשים,he,1
16.7,he,1
16.7.19,he,1
17 מאי 2019,he,1
17 מאי 2019 שיעור 1,he,1
17.7,he,1
17/03/2010,he,1
18 8 19,he,1
18 יוני 2019,he,1
18.2.18,he,1
18.7.2014,he,1
18.7.2014 הקדמה לפרי חכם,he,1
18.8.19,he,1
18.8.19 שיעור הקבלה היומי,he,1
19 ביוני שיעור הקבלה היומי,he,1
19 מרץ 2017,he,1
19.8.19,he,1
19.8.2019,he,1
19/3,he,1
19/3/2019,he,1
19/719,he,1
191,he,1
1970,he,1
1984 - 8,he,1
1984 - מאמר 4,he,1
1986,he,1
"1986) ""מי הוא הגורם לתפילה""",he,1
19מרץ,he,1
1למאי2019,he,1
2 במאי,he,1
2 ינו' 2019,he,1
2 נקודות,he,1
2.09.2019,he,1
2.1.19,he,1
20.03.19,he,1
20.04.19,he,1
20.06.18,he,1
20.06.2019,he,1
20.08.19,he,1
20.10.13,he,1
2000 שנה לפני בריאת העולם,he,1
2001,he,1
2002,he,1
2003,he,1
2004 תעס,he,1
2005 אפר,he,1
2005-אפרי-13,he,1
2009\,he,1
2011,he,1
2011-05-29_rav_clip_teleconference_eifo-hahohahot,he,1
2013 אפרל 28,he,1
2013.04.28,he,1
"2018 ל""ג בעומר",he,1
2019 יוני 18,he,1
2019 יוני 9,he,1
2019 ערוץ נשים,he,1
2019 פרים,he,1
"2019 ש""ץ וגבעי",he,1
2019יוני18,he,1
21 לנובמבר 2018,he,1
21 מרץ,he,1
21 מרץ 2019,he,1
21-02-2017,he,1
21.11.2010,he,1
22 1990,he,1
22.07.2019 שיעור בוקר,he,1
22.5,he,1
23 יולי 2014,he,1
23.06.2014,he,1
23.10.218,he,1
23.4.2019,he,1
24,he,1
24 עובדות על משבר הבייבי-בומרים האמריקאים,he,1
24.06.2019,he,1
24.1.19,he,1
24.4.2019,he,1
25 12,he,1
25 יוני 2019,he,1
25.04.19,he,1
25.06.2019,he,1
25.4,he,1
25.6.2017,he,1
26,he,1
26 חינוך אינטגרלי,he,1
26 יוני,he,1
26 לאפריל,he,1
26 מרץ 2019,he,1
26.04.19,he,1
26.4.19,he,1
26/2/2019,he,1
26/8/2019,he,1
267,he,1
268,he,1
27 יוני,he,1
27 יוני שיעור מס 1,he,1
27.04.19,he,1
276,he,1
28,he,1
28 מאי 2019,he,1
28 מרץ 2019,he,1
28 מרץ 209,he,1
28.04.19,he,1
28.05,he,1
28.06.2019,he,1
28.3.19,he,1
29,he,1
29 במרץ 2019,he,1
29 דצמבר 2019,he,1
29 מאי שיעור מס' 1,he,1
29 מרץ,he,1
29.03.19,he,1
29.3,he,1
29/3,he,1
3 יוני,he,1
3.6.19,he,1
3/גככבגגבכאעאכככגסבגגסבדקגגכ,he,1
30.01.2003,he,1
30/8/2008,he,1
306,he,1
30895,he,1
31.3.2014,he,1
31/3/2014,he,1
32 כתר וחכמה,he,1
345,he,1
37 זוג,he,1
38292,he,1
38455,he,1
38996,he,1
4 במאי,he,1
4 עולמות,he,1
"40 ק""ג",he,1
403,he,1
40378,he,1
40566,he,1
40567,he,1
41737,he,1
41823,he,1
41840,he,1
42067,he,1
43130,he,1
43403,he,1
43526,he,1
43529,he,1
43592,he,1
43683,he,1
43691,he,1
43804,he,1
447,he,1
46,he,1
464,he,1
464. כי תצא למלחמה - ב רב''ש רשומות,he,1
467,he,1
47,he,1
484,he,1
486,he,1
5,he,1
5 אוג' 2018,he,1
5 אפר׳ 2019,he,1
5 דקות של אור – ליהנות ללא גבול,he,1
5 מאי 2019,he,1
5 מאי 2019 שיעור,he,1
5.4.2018,he,1
501,he,1
507,he,1
536,he,1
560,he,1
57ווקאהאמטעעעכעטעאכאעענייעטעעאינעיניע ההעעילהלנ הנהלההניההיצ חממןהנעההה,he,1
6 אפר׳ 2019,he,1
6 יולי 2019 שיעור בוקר,he,1
6 יולי שיעור בוקר,he,1
6 מאי 2007,he,1
6.7.19 שעור,he,1
60 שניות,he,1
600 אלף איש,he,1
6000 שנה 6000 מדרגות,he,1
600000 אוהבים ונאמנים,he,1
603,he,1
605,he,1
622,he,1
66,he,1
7 יוני 2019,he,1
7 מאי,he,1
7.6,he,1
7.6.2019,he,1
70 שנה,he,1
70 שנה כנס,he,1
71115,he,1
738,he,1
748,he,1
750,he,1
768,he,1
774,he,1
793,he,1
794,he,1
795,he,1
798,he,1
799,he,1
8 (1987),he,1
801,he,1
806,he,1
807,he,1
81,he,1
814,he,1
819,he,1
824 שמתי,he,1
860,he,1
863,he,1
863 חיים חדשים,he,1
863 חיים חדשים אלוהים,he,1
899,he,1
9 אוקטובר 2014,he,1
900,he,1
901,he,1
904,he,1
918,he,1
930,he,1
932,he,1
933,he,1
943,he,1
989,he,1
993,he,1
9ה,he,1
adlakat hamenora,he,1
Alon retter,he,1
Baal hasulam letter 1,he,1
Baal hasulam sages fruit letter 1,he,1
emor shofar,he,1
FORM,he,1
gcusv cgahrhhv,he,1
home,he,1
http://payeer-register.ru,he,1
last,he,1
lc,he,1
Letter 13,he,1
letter 19,he,1
Letter 20,he,1
Letter 34,he,1
Letter 50,he,1
letter 56,he,1
Letter 72,he,1
Mail.ru,he,1
mekubal,he,1
men,he,1
"mp3 ""קבלה למתחיל""",he,1
Mששדקר,he,1
"n,i ,urv",he,1
pkudei,he,1
rb-igeret-28,he,1
sag,he,1
something,he,1
tפתיחה לחכמת הקבלה,he,1
Zoar,he,1
א,he,1
א בראשית,he,1
א בראשית אדם וקין,he,1
"א""פ",he,1
"א""ק",he,1
"א) רבי חנניא בן עקשיא אומר: רצה הקב""ה לזכות את ישראל לפיכך הרבה להם תורה ומצות שנאמר ה' חפץ למען צדקו",he,1
אבא,he,1
אבא דאבא אימא דאימא,he,1
אבא דאבא אמא דאמא,he,1
אבא ואמא אותיות,he,1
אבה,he,1
אבות הציונות,he,1
אבטלה,he,1
"אבי""ע",he,1
אבי״ע,he,1
אביב 2005,he,1
אביב 2005. שיעור סיכום בכפר סיטרין,he,1
אביהו סופר,he,1
אביע,he,1
אבל,he,1
אבל מבחינת המציאות כך הוא,he,1
אבלות,he,1
אבן שלמה,he,1
אבני החושן,he,1
אבני חושן,he,1
אבני שַׁיִשׁ טהור,he,1
אבקת הקסם,he,1
אברהם אברם,he,1
אברהם הוא תכונת ההשפעה,he,1
אברהם הלך,he,1
אברהם חסד,he,1
אברהם כהן,he,1
אברהם משה רשבי הארי,he,1
אברהם ציטוט,he,1
אברם אברהם אב,he,1
אבשלום קור,he,1
אגאת טז בעל הסולם,he,1
אגדות לא רק לילדים,he,1
אגדות לילדים,he,1
אגו,he,1
"אגו מאור המחזיר למוטב מן מדרגה חדשה ""פסח""",he,1
אגו שסובל מאור של טוב,he,1
אגואיזם,he,1
אגודים מקבלים את פני השכינה,he,1
אגוצנטרי,he,1
אגם בר יהודה,he,1
אגרות > אגרת א',he,1
אגרות > אגרת י',he,1
"אגרות > אגרת י""ב",he,1
"אגרות > אגרת י""ג",he,1
אגרות > אגרת מ',he,1
"אגרות > אגרת ע""א",he,1
אגרות 1 בעל הסולם,he,1
אגרות 1 בעל הסולפ,he,1
אגרת,he,1
אגרת א,he,1
אגרת ב',he,1
אגרת ד,he,1
אגרת ה',he,1
אגרת ח׳,he,1
אגרת ט',he,1
אגרת י''ד,he,1
אגרת יג,he,1
אגרת יד,he,1
אגרת יז בעל הסולם,he,1
אגרת יח',he,1
"אגרת כ""א",he,1
"אגרת כ""ה",he,1
"אגרת כ""ו",he,1
"אגרת כ""ט",he,1
"אגרת ל""ד",he,1
"אגרת ל""ח",he,1
"אגרת ל""ט",he,1
אגרת לח,he,1
אגרת מז,he,1
"אגרת נ""ב/ בעל הסולם",he,1
אגרת נו,he,1
אגרת נט,he,1
אגרת ס',he,1
"אגרת ס""ה",he,1
"אגרת ס""ו",he,1
"אגרת ע""ו",he,1
"אגרת ע""ז",he,1
אגרת עז,he,1
אדהר,he,1
אדם,he,1
אדם בונה בנין,he,1
אדם בין רצון לקבל ורצון להשפיע,he,1
אדם בלי על,he,1
אדם הטובע בנהר,he,1
אדם הראשון לפני החטא,he,1
אדם וחוה כלי,he,1
אדם וחוה נשים,he,1
אדם וחווה חלק גברי חלק נשי,he,1
אדם חשוב,he,1
אדם חשוב טבעת,he,1
אדם כזה מקבל עזרה מלמעלה,he,1
אדם כי יהיה בעור בשרו,he,1
אדם מפלסטלינה,he,1
אדם מתעורר,he,1
אדם נושא אישה,he,1
אדם סנדלר,he,1
אדם עולם קטן pdf,he,1
אדם צריך לעשות חשבון נפש על כל צעד ושעל,he,1
אדם ראשון,he,1
אדם רגיש מאוד,he,1
